 (0.354193,0.471643)
 (0.354185,0.471663)
 (0.354177,0.471684)
 (0.354169,0.471704)
 (0.354161,0.471725)
 (0.354154,0.471745)
 (0.354146,0.471766)
 (0.354138,0.471786)
 (0.35413,0.471806)
 (0.354122,0.471827)
 (0.354114,0.471847)
 (0.354107,0.471868)
 (0.354099,0.471888)
 (0.354091,0.471909)
 (0.354083,0.471929)
 (0.354075,0.47195)
 (0.354067,0.47197)
 (0.35406,0.471991)
 (0.354052,0.472011)
 (0.354044,0.472031)
 (0.354036,0.472052)
 (0.354028,0.472072)
 (0.35402,0.472093)
 (0.354013,0.472113)
 (0.354005,0.472134)
 (0.353997,0.472154)
 (0.353989,0.472175)
 (0.353981,0.472195)
 (0.353973,0.472215)
 (0.353965,0.472236)
 (0.353958,0.472256)
 (0.35395,0.472277)
 (0.353942,0.472297)
 (0.353934,0.472318)
 (0.353926,0.472338)
 (0.353918,0.472359)
 (0.353911,0.472379)
 (0.353903,0.4724)
 (0.353895,0.47242)
 (0.353887,0.472441)
 (0.353879,0.472461)
 (0.353871,0.472482)
 (0.353864,0.472502)
 (0.353856,0.472522)
 (0.353848,0.472543)
 (0.35384,0.472563)
 (0.353832,0.472584)
 (0.353824,0.472604)
 (0.353816,0.472625)
 (0.353809,0.472645)
 (0.353801,0.472666)
 (0.353793,0.472686)
 (0.353785,0.472707)
 (0.353777,0.472727)
 (0.353769,0.472748)
 (0.353762,0.472768)
 (0.353754,0.472789)
 (0.353746,0.472809)
 (0.353738,0.47283)
 (0.35373,0.47285)
 (0.353722,0.472871)
 (0.353714,0.472891)
 (0.353707,0.472912)
 (0.353699,0.472932)
 (0.353691,0.472953)
 (0.353683,0.472973)
 (0.353675,0.472994)
 (0.353667,0.473014)
 (0.353659,0.473034)
 (0.353652,0.473055)
 (0.353644,0.473075)
 (0.353636,0.473096)
 (0.353628,0.473116)
 (0.35362,0.473137)
 (0.353612,0.473157)
 (0.353604,0.473178)
 (0.353597,0.473198)
 (0.353589,0.473219)
 (0.353581,0.473239)
 (0.353573,0.47326)
 (0.353565,0.47328)
 (0.353557,0.473301)
 (0.353549,0.473321)
 (0.353542,0.473342)
 (0.353534,0.473362)
 (0.353526,0.473383)
 (0.353518,0.473403)
 (0.35351,0.473424)
 (0.353502,0.473444)
 (0.353494,0.473465)
 (0.353487,0.473485)
 (0.353479,0.473506)
 (0.353471,0.473527)
 (0.353463,0.473547)
 (0.353455,0.473568)
 (0.353447,0.473588)
 (0.353439,0.473609)
 (0.353432,0.473629)
 (0.353424,0.47365)
 (0.353416,0.47367)
 (0.353408,0.473691)
 (0.3534,0.473711)
 (0.353392,0.473732)
 (0.353384,0.473752)
 (0.353377,0.473773)
 (0.353369,0.473793)
 (0.353361,0.473814)
 (0.353353,0.473834)
 (0.353345,0.473855)
 (0.353337,0.473875)
 (0.353329,0.473896)
 (0.353322,0.473916)
 (0.353314,0.473937)
 (0.353306,0.473957)
 (0.353298,0.473978)
 (0.35329,0.473998)
 (0.353282,0.474019)
 (0.353274,0.47404)
 (0.353266,0.47406)
 (0.353259,0.474081)
 (0.353251,0.474101)
 (0.353243,0.474122)
 (0.353235,0.474142)
 (0.353227,0.474163)
 (0.353219,0.474183)
 (0.353211,0.474204)
 (0.353203,0.474224)
 (0.353196,0.474245)
 (0.353188,0.474265)
 (0.35318,0.474286)
 (0.353172,0.474307)
 (0.353164,0.474327)
 (0.353156,0.474348)
 (0.353148,0.474368)
 (0.35314,0.474389)
 (0.353133,0.474409)
 (0.353125,0.47443)
 (0.353117,0.47445)
 (0.353109,0.474471)
 (0.353101,0.474491)
 (0.353093,0.474512)
 (0.353085,0.474533)
 (0.353077,0.474553)
 (0.35307,0.474574)
 (0.353062,0.474594)
 (0.353054,0.474615)
 (0.353046,0.474635)
 (0.353038,0.474656)
 (0.35303,0.474676)
 (0.353022,0.474697)
 (0.353014,0.474718)
 (0.353007,0.474738)
 (0.352999,0.474759)
 (0.352991,0.474779)
 (0.352983,0.4748)
 (0.352975,0.47482)
 (0.352967,0.474841)
 (0.352959,0.474861)
 (0.352951,0.474882)
 (0.352944,0.474903)
 (0.352936,0.474923)
 (0.352928,0.474944)
 (0.35292,0.474964)
 (0.352912,0.474985)
 (0.352904,0.475005)
 (0.352896,0.475026)
 (0.352888,0.475047)
 (0.352881,0.475067)
 (0.352873,0.475088)
 (0.352865,0.475108)
 (0.352857,0.475129)
 (0.352849,0.475149)
 (0.352841,0.47517)
 (0.352833,0.475191)
 (0.352825,0.475211)
 (0.352817,0.475232)
 (0.35281,0.475252)
 (0.352802,0.475273)
 (0.352794,0.475293)
 (0.352786,0.475314)
 (0.352778,0.475335)
 (0.35277,0.475355)
 (0.352762,0.475376)
 (0.352754,0.475396)
 (0.352746,0.475417)
 (0.352739,0.475438)
 (0.352731,0.475458)
 (0.352723,0.475479)
 (0.352715,0.475499)
 (0.352707,0.47552)
 (0.352699,0.47554)
 (0.352691,0.475561)
 (0.352683,0.475582)
 (0.352675,0.475602)
 (0.352668,0.475623)
 (0.35266,0.475643)
 (0.352652,0.475664)
 (0.352644,0.475685)
 (0.352636,0.475705)
 (0.352628,0.475726)
 (0.35262,0.475746)
 (0.352612,0.475767)
 (0.352604,0.475788)
 (0.352596,0.475808)
 (0.352589,0.475829)
 (0.352581,0.475849)
 (0.352573,0.47587)
 (0.352565,0.475891)
 (0.352557,0.475911)
 (0.352549,0.475932)
 (0.352541,0.475952)
 (0.352533,0.475973)
 (0.352525,0.475994)
 (0.352518,0.476014)
 (0.35251,0.476035)
 (0.352502,0.476056)
 (0.352494,0.476076)
 (0.352486,0.476097)
 (0.352478,0.476117)
 (0.35247,0.476138)
 (0.352462,0.476159)
 (0.352454,0.476179)
 (0.352446,0.4762)
 (0.352439,0.47622)
 (0.352431,0.476241)
 (0.352423,0.476262)
 (0.352415,0.476282)
 (0.352407,0.476303)
 (0.352399,0.476324)
 (0.352391,0.476344)
 (0.352383,0.476365)
 (0.352375,0.476385)
 (0.352367,0.476406)
 (0.352359,0.476427)
 (0.352352,0.476447)
 (0.352344,0.476468)
 (0.352336,0.476489)
 (0.352328,0.476509)
 (0.35232,0.47653)
 (0.352312,0.47655)
 (0.352304,0.476571)
 (0.352296,0.476592)
 (0.352288,0.476612)
 (0.35228,0.476633)
 (0.352273,0.476654)
 (0.352265,0.476674)
 (0.352257,0.476695)
 (0.352249,0.476716)
 (0.352241,0.476736)
 (0.352233,0.476757)
 (0.352225,0.476777)
 (0.352217,0.476798)
 (0.352209,0.476819)
 (0.352201,0.476839)
 (0.352193,0.47686)
 (0.352186,0.476881)
 (0.352178,0.476901)
 (0.35217,0.476922)
 (0.352162,0.476943)
 (0.352154,0.476963)
 (0.352146,0.476984)
 (0.352138,0.477005)
 (0.35213,0.477025)
 (0.352122,0.477046)
 (0.352114,0.477066)
 (0.352106,0.477087)
 (0.352098,0.477108)
 (0.352091,0.477128)
 (0.352083,0.477149)
 (0.352075,0.47717)
 (0.352067,0.47719)
 (0.352059,0.477211)
 (0.352051,0.477232)
 (0.352043,0.477252)
 (0.352035,0.477273)
 (0.352027,0.477294)
 (0.352019,0.477314)
 (0.352011,0.477335)
 (0.352003,0.477356)
 (0.351996,0.477376)
 (0.351988,0.477397)
 (0.35198,0.477418)
 (0.351972,0.477438)
 (0.351964,0.477459)
 (0.351956,0.47748)
 (0.351948,0.4775)
 (0.35194,0.477521)
 (0.351932,0.477542)
 (0.351924,0.477562)
 (0.351916,0.477583)
 (0.351908,0.477604)
 (0.3519,0.477624)
 (0.351893,0.477645)
 (0.351885,0.477666)
 (0.351877,0.477686)
 (0.351869,0.477707)
 (0.351861,0.477728)
 (0.351853,0.477748)
 (0.351845,0.477769)
 (0.351837,0.47779)
 (0.351829,0.477811)
 (0.351821,0.477831)
 (0.351813,0.477852)
 (0.351805,0.477873)
 (0.351797,0.477893)
 (0.35179,0.477914)
 (0.351782,0.477935)
 (0.351774,0.477955)
 (0.351766,0.477976)
 (0.351758,0.477997)
 (0.35175,0.478017)
 (0.351742,0.478038)
 (0.351734,0.478059)
 (0.351726,0.478079)
 (0.351718,0.4781)
 (0.35171,0.478121)
 (0.351702,0.478142)
 (0.351694,0.478162)
 (0.351686,0.478183)
 (0.351679,0.478204)
 (0.351671,0.478224)
 (0.351663,0.478245)
 (0.351655,0.478266)
 (0.351647,0.478286)
 (0.351639,0.478307)
 (0.351631,0.478328)
 (0.351623,0.478349)
 (0.351615,0.478369)
 (0.351607,0.47839)
 (0.351599,0.478411)
 (0.351591,0.478431)
 (0.351583,0.478452)
 (0.351575,0.478473)
 (0.351567,0.478493)
 (0.35156,0.478514)
 (0.351552,0.478535)
 (0.351544,0.478556)
 (0.351536,0.478576)
 (0.351528,0.478597)
 (0.35152,0.478618)
 (0.351512,0.478638)
 (0.351504,0.478659)
 (0.351496,0.47868)
 (0.351488,0.478701)
 (0.35148,0.478721)
 (0.351472,0.478742)
 (0.351464,0.478763)
 (0.351456,0.478783)
 (0.351448,0.478804)
 (0.35144,0.478825)
 (0.351432,0.478846)
 (0.351425,0.478866)
 (0.351417,0.478887)
 (0.351409,0.478908)
 (0.351401,0.478929)
 (0.351393,0.478949)
 (0.351385,0.47897)
 (0.351377,0.478991)
 (0.351369,0.479011)
 (0.351361,0.479032)
 (0.351353,0.479053)
 (0.351345,0.479074)
 (0.351337,0.479094)
 (0.351329,0.479115)
 (0.351321,0.479136)
 (0.351313,0.479157)
 (0.351305,0.479177)
 (0.351297,0.479198)
 (0.351289,0.479219)
 (0.351282,0.47924)
 (0.351274,0.47926)
 (0.351266,0.479281)
 (0.351258,0.479302)
 (0.35125,0.479323)
 (0.351242,0.479343)
 (0.351234,0.479364)
 (0.351226,0.479385)
 (0.351218,0.479406)
 (0.35121,0.479426)
 (0.351202,0.479447)
 (0.351194,0.479468)
 (0.351186,0.479489)
 (0.351178,0.479509)
 (0.35117,0.47953)
 (0.351162,0.479551)
 (0.351154,0.479572)
 (0.351146,0.479592)
 (0.351138,0.479613)
 (0.35113,0.479634)
 (0.351123,0.479655)
 (0.351115,0.479675)
 (0.351107,0.479696)
 (0.351099,0.479717)
 (0.351091,0.479738)
 (0.351083,0.479758)
 (0.351075,0.479779)
 (0.351067,0.4798)
 (0.351059,0.479821)
 (0.351051,0.479841)
 (0.351043,0.479862)
 (0.351035,0.479883)
 (0.351027,0.479904)
 (0.351019,0.479924)
 (0.351011,0.479945)
 (0.351003,0.479966)
 (0.350995,0.479987)
 (0.350987,0.480008)
 (0.350979,0.480028)
 (0.350971,0.480049)
 (0.350963,0.48007)
 (0.350955,0.480091)
 (0.350947,0.480111)
 (0.350939,0.480132)
 (0.350932,0.480153)
 (0.350924,0.480174)
 (0.350916,0.480194)
 (0.350908,0.480215)
 (0.3509,0.480236)
 (0.350892,0.480257)
 (0.350884,0.480278)
 (0.350876,0.480298)
 (0.350868,0.480319)
 (0.35086,0.48034)
 (0.350852,0.480361)
 (0.350844,0.480382)
 (0.350836,0.480402)
 (0.350828,0.480423)
 (0.35082,0.480444)
 (0.350812,0.480465)
 (0.350804,0.480485)
 (0.350796,0.480506)
 (0.350788,0.480527)
 (0.35078,0.480548)
 (0.350772,0.480569)
 (0.350764,0.480589)
 (0.350756,0.48061)
 (0.350748,0.480631)
 (0.35074,0.480652)
 (0.350732,0.480673)
 (0.350724,0.480693)
 (0.350716,0.480714)
 (0.350708,0.480735)
 (0.3507,0.480756)
 (0.350693,0.480777)
 (0.350685,0.480797)
 (0.350677,0.480818)
 (0.350669,0.480839)
 (0.350661,0.48086)
 (0.350653,0.480881)
 (0.350645,0.480901)
 (0.350637,0.480922)
 (0.350629,0.480943)
 (0.350621,0.480964)
 (0.350613,0.480985)
 (0.350605,0.481006)
 (0.350597,0.481026)
 (0.350589,0.481047)
 (0.350581,0.481068)
 (0.350573,0.481089)
 (0.350565,0.48111)
 (0.350557,0.48113)
 (0.350549,0.481151)
 (0.350541,0.481172)
 (0.350533,0.481193)
 (0.350525,0.481214)
 (0.350517,0.481234)
 (0.350509,0.481255)
 (0.350501,0.481276)
 (0.350493,0.481297)
 (0.350485,0.481318)
 (0.350477,0.481339)
 (0.350469,0.481359)
 (0.350461,0.48138)
 (0.350453,0.481401)
 (0.350445,0.481422)
 (0.350437,0.481443)
 (0.350429,0.481464)
 (0.350421,0.481484)
 (0.350413,0.481505)
 (0.350405,0.481526)
 (0.350397,0.481547)
 (0.350389,0.481568)
 (0.350381,0.481589)
 (0.350373,0.481609)
 (0.350365,0.48163)
 (0.350357,0.481651)
 (0.350349,0.481672)
 (0.350341,0.481693)
 (0.350333,0.481714)
 (0.350325,0.481734)
 (0.350318,0.481755)
 (0.35031,0.481776)
 (0.350302,0.481797)
 (0.350294,0.481818)
 (0.350286,0.481839)
 (0.350278,0.48186)
 (0.35027,0.48188)
 (0.350262,0.481901)
 (0.350254,0.481922)
 (0.350246,0.481943)
 (0.350238,0.481964)
 (0.35023,0.481985)
 (0.350222,0.482005)
 (0.350214,0.482026)
 (0.350206,0.482047)
 (0.350198,0.482068)
 (0.35019,0.482089)
 (0.350182,0.48211)
 (0.350174,0.482131)
 (0.350166,0.482151)
 (0.350158,0.482172)
 (0.35015,0.482193)
 (0.350142,0.482214)
 (0.350134,0.482235)
 (0.350126,0.482256)
 (0.350118,0.482277)
 (0.35011,0.482297)
 (0.350102,0.482318)
 (0.350094,0.482339)
 (0.350086,0.48236)
 (0.350078,0.482381)
 (0.35007,0.482402)
 (0.350062,0.482423)
 (0.350054,0.482444)
 (0.350046,0.482464)
 (0.350038,0.482485)
 (0.35003,0.482506)
 (0.350022,0.482527)
 (0.350014,0.482548)
 (0.350006,0.482569)
 (0.349998,0.48259)
 (0.34999,0.482611)
 (0.349982,0.482631)
 (0.349974,0.482652)
 (0.349966,0.482673)
 (0.349958,0.482694)
 (0.34995,0.482715)
 (0.349942,0.482736)
 (0.349934,0.482757)
 (0.349926,0.482778)
 (0.349918,0.482798)
 (0.34991,0.482819)
 (0.349902,0.48284)
 (0.349894,0.482861)
 (0.349886,0.482882)
 (0.349878,0.482903)
 (0.34987,0.482924)
 (0.349862,0.482945)
 (0.349854,0.482966)
 (0.349846,0.482986)
 (0.349838,0.483007)
 (0.34983,0.483028)
 (0.349822,0.483049)
 (0.349814,0.48307)
 (0.349806,0.483091)
 (0.349798,0.483112)
 (0.34979,0.483133)
 (0.349782,0.483154)
 (0.349774,0.483175)
 (0.349766,0.483195)
 (0.349758,0.483216)
 (0.34975,0.483237)
 (0.349742,0.483258)
 (0.349734,0.483279)
 (0.349726,0.4833)
 (0.349718,0.483321)
 (0.34971,0.483342)
 (0.349702,0.483363)
 (0.349694,0.483384)
 (0.349686,0.483405)
 (0.349678,0.483425)
 (0.349669,0.483446)
 (0.349661,0.483467)
 (0.349653,0.483488)
 (0.349645,0.483509)
 (0.349637,0.48353)
 (0.349629,0.483551)
 (0.349621,0.483572)
 (0.349613,0.483593)
 (0.349605,0.483614)
 (0.349597,0.483635)
 (0.349589,0.483655)
 (0.349581,0.483676)
 (0.349573,0.483697)
 (0.349565,0.483718)
 (0.349557,0.483739)
 (0.349549,0.48376)
 (0.349541,0.483781)
 (0.349533,0.483802)
 (0.349525,0.483823)
 (0.349517,0.483844)
 (0.349509,0.483865)
 (0.349501,0.483886)
 (0.349493,0.483907)
 (0.349485,0.483928)
 (0.349477,0.483948)
 (0.349469,0.483969)
 (0.349461,0.48399)
 (0.349453,0.484011)
 (0.349445,0.484032)
 (0.349437,0.484053)
 (0.349429,0.484074)
 (0.349421,0.484095)
 (0.349413,0.484116)
 (0.349405,0.484137)
 (0.349397,0.484158)
 (0.349389,0.484179)
 (0.349381,0.4842)
 (0.349373,0.484221)
 (0.349365,0.484242)
 (0.349357,0.484263)
 (0.349349,0.484283)
 (0.349341,0.484304)
 (0.349333,0.484325)
 (0.349325,0.484346)
 (0.349317,0.484367)
 (0.349309,0.484388)
 (0.349301,0.484409)
 (0.349293,0.48443)
 (0.349284,0.484451)
 (0.349276,0.484472)
 (0.349268,0.484493)
 (0.34926,0.484514)
 (0.349252,0.484535)
 (0.349244,0.484556)
 (0.349236,0.484577)
 (0.349228,0.484598)
 (0.34922,0.484619)
 (0.349212,0.48464)
 (0.349204,0.484661)
 (0.349196,0.484682)
 (0.349188,0.484703)
 (0.34918,0.484724)
 (0.349172,0.484745)
 (0.349164,0.484765)
 (0.349156,0.484786)
 (0.349148,0.484807)
 (0.34914,0.484828)
 (0.349132,0.484849)
 (0.349124,0.48487)
 (0.349116,0.484891)
 (0.349108,0.484912)
 (0.3491,0.484933)
 (0.349092,0.484954)
 (0.349084,0.484975)
 (0.349076,0.484996)
 (0.349068,0.485017)
 (0.34906,0.485038)
 (0.349052,0.485059)
 (0.349043,0.48508)
 (0.349035,0.485101)
 (0.349027,0.485122)
 (0.349019,0.485143)
 (0.349011,0.485164)
 (0.349003,0.485185)
 (0.348995,0.485206)
 (0.348987,0.485227)
 (0.348979,0.485248)
 (0.348971,0.485269)
 (0.348963,0.48529)
 (0.348955,0.485311)
 (0.348947,0.485332)
 (0.348939,0.485353)
 (0.348931,0.485374)
 (0.348923,0.485395)
 (0.348915,0.485416)
 (0.348907,0.485437)
 (0.348899,0.485458)
 (0.348891,0.485479)
 (0.348883,0.4855)
 (0.348875,0.485521)
 (0.348867,0.485542)
 (0.348858,0.485563)
 (0.34885,0.485584)
 (0.348842,0.485605)
 (0.348834,0.485626)
 (0.348826,0.485647)
 (0.348818,0.485668)
 (0.34881,0.485689)
 (0.348802,0.48571)
 (0.348794,0.485731)
 (0.348786,0.485752)
 (0.348778,0.485773)
 (0.34877,0.485794)
 (0.348762,0.485815)
 (0.348754,0.485836)
 (0.348746,0.485857)
 (0.348738,0.485878)
 (0.34873,0.485899)
 (0.348722,0.48592)
 (0.348714,0.485941)
 (0.348706,0.485962)
 (0.348697,0.485983)
 (0.348689,0.486004)
 (0.348681,0.486025)
 (0.348673,0.486046)
 (0.348665,0.486067)
 (0.348657,0.486088)
 (0.348649,0.486109)
 (0.348641,0.48613)
 (0.348633,0.486151)
 (0.348625,0.486172)
 (0.348617,0.486193)
 (0.348609,0.486214)
 (0.348601,0.486235)
 (0.348593,0.486256)
 (0.348585,0.486277)
 (0.348577,0.486298)
 (0.348569,0.486319)
 (0.348561,0.48634)
 (0.348552,0.486361)
 (0.348544,0.486382)
 (0.348536,0.486403)
 (0.348528,0.486425)
 (0.34852,0.486446)
 (0.348512,0.486467)
 (0.348504,0.486488)
 (0.348496,0.486509)
 (0.348488,0.48653)
 (0.34848,0.486551)
 (0.348472,0.486572)
 (0.348464,0.486593)
 (0.348456,0.486614)
 (0.348448,0.486635)
 (0.34844,0.486656)
 (0.348432,0.486677)
 (0.348423,0.486698)
 (0.348415,0.486719)
 (0.348407,0.48674)
 (0.348399,0.486761)
 (0.348391,0.486782)
 (0.348383,0.486803)
 (0.348375,0.486824)
 (0.348367,0.486845)
 (0.348359,0.486866)
 (0.348351,0.486887)
 (0.348343,0.486909)
 (0.348335,0.48693)
 (0.348327,0.486951)
 (0.348319,0.486972)
 (0.348311,0.486993)
 (0.348302,0.487014)
 (0.348294,0.487035)
 (0.348286,0.487056)
 (0.348278,0.487077)
 (0.34827,0.487098)
 (0.348262,0.487119)
 (0.348254,0.48714)
 (0.348246,0.487161)
 (0.348238,0.487182)
 (0.34823,0.487203)
 (0.348222,0.487224)
 (0.348214,0.487246)
 (0.348206,0.487267)
 (0.348198,0.487288)
 (0.348189,0.487309)
 (0.348181,0.48733)
 (0.348173,0.487351)
 (0.348165,0.487372)
 (0.348157,0.487393)
 (0.348149,0.487414)
 (0.348141,0.487435)
 (0.348133,0.487456)
 (0.348125,0.487477)
 (0.348117,0.487498)
 (0.348109,0.487519)
 (0.348101,0.487541)
 (0.348093,0.487562)
 (0.348084,0.487583)
 (0.348076,0.487604)
 (0.348068,0.487625)
 (0.34806,0.487646)
 (0.348052,0.487667)
 (0.348044,0.487688)
 (0.348036,0.487709)
 (0.348028,0.48773)
 (0.34802,0.487751)
 (0.348012,0.487773)
 (0.348004,0.487794)
 (0.347996,0.487815)
 (0.347988,0.487836)
 (0.347979,0.487857)
 (0.347971,0.487878)
 (0.347963,0.487899)
 (0.347955,0.48792)
 (0.347947,0.487941)
 (0.347939,0.487962)
 (0.347931,0.487983)
 (0.347923,0.488005)
 (0.347915,0.488026)
 (0.347907,0.488047)
 (0.347899,0.488068)
 (0.34789,0.488089)
 (0.347882,0.48811)
 (0.347874,0.488131)
 (0.347866,0.488152)
 (0.347858,0.488173)
 (0.34785,0.488195)
 (0.347842,0.488216)
 (0.347834,0.488237)
 (0.347826,0.488258)
 (0.347818,0.488279)
 (0.34781,0.4883)
 (0.347802,0.488321)
 (0.347793,0.488342)
 (0.347785,0.488363)
 (0.347777,0.488385)
 (0.347769,0.488406)
 (0.347761,0.488427)
 (0.347753,0.488448)
 (0.347745,0.488469)
 (0.347737,0.48849)
 (0.347729,0.488511)
 (0.347721,0.488532)
 (0.347713,0.488553)
 (0.347704,0.488575)
 (0.347696,0.488596)
 (0.347688,0.488617)
 (0.34768,0.488638)
 (0.347672,0.488659)
 (0.347664,0.48868)
 (0.347656,0.488701)
 (0.347648,0.488723)
 (0.34764,0.488744)
 (0.347632,0.488765)
 (0.347623,0.488786)
 (0.347615,0.488807)
 (0.347607,0.488828)
 (0.347599,0.488849)
 (0.347591,0.48887)
 (0.347583,0.488892)
 (0.347575,0.488913)
 (0.347567,0.488934)
 (0.347559,0.488955)
 (0.347551,0.488976)
 (0.347542,0.488997)
 (0.347534,0.489018)
 (0.347526,0.48904)
 (0.347518,0.489061)
 (0.34751,0.489082)
 (0.347502,0.489103)
 (0.347494,0.489124)
 (0.347486,0.489145)
 (0.347478,0.489166)
 (0.34747,0.489188)
 (0.347461,0.489209)
 (0.347453,0.48923)
 (0.347445,0.489251)
 (0.347437,0.489272)
 (0.347429,0.489293)
 (0.347421,0.489315)
 (0.347413,0.489336)
 (0.347405,0.489357)
 (0.347397,0.489378)
 (0.347388,0.489399)
 (0.34738,0.48942)
 (0.347372,0.489441)
 (0.347364,0.489463)
 (0.347356,0.489484)
 (0.347348,0.489505)
 (0.34734,0.489526)
 (0.347332,0.489547)
 (0.347324,0.489568)
 (0.347316,0.48959)
 (0.347307,0.489611)
 (0.347299,0.489632)
 (0.347291,0.489653)
 (0.347283,0.489674)
 (0.347275,0.489695)
 (0.347267,0.489717)
 (0.347259,0.489738)
 (0.347251,0.489759)
 (0.347242,0.48978)
 (0.347234,0.489801)
 (0.347226,0.489822)
 (0.347218,0.489844)
 (0.34721,0.489865)
 (0.347202,0.489886)
 (0.347194,0.489907)
 (0.347186,0.489928)
 (0.347178,0.48995)
 (0.347169,0.489971)
 (0.347161,0.489992)
 (0.347153,0.490013)
 (0.347145,0.490034)
 (0.347137,0.490055)
 (0.347129,0.490077)
 (0.347121,0.490098)
 (0.347113,0.490119)
 (0.347105,0.49014)
 (0.347096,0.490161)
 (0.347088,0.490183)
 (0.34708,0.490204)
 (0.347072,0.490225)
 (0.347064,0.490246)
 (0.347056,0.490267)
 (0.347048,0.490289)
 (0.34704,0.49031)
 (0.347031,0.490331)
 (0.347023,0.490352)
 (0.347015,0.490373)
 (0.347007,0.490395)
 (0.346999,0.490416)
 (0.346991,0.490437)
 (0.346983,0.490458)
 (0.346975,0.490479)
 (0.346966,0.490501)
 (0.346958,0.490522)
 (0.34695,0.490543)
 (0.346942,0.490564)
 (0.346934,0.490585)
 (0.346926,0.490607)
 (0.346918,0.490628)
 (0.34691,0.490649)
 (0.346901,0.49067)
 (0.346893,0.490691)
 (0.346885,0.490713)
 (0.346877,0.490734)
 (0.346869,0.490755)
 (0.346861,0.490776)
 (0.346853,0.490798)
 (0.346845,0.490819)
 (0.346836,0.49084)
 (0.346828,0.490861)
 (0.34682,0.490882)
 (0.346812,0.490904)
 (0.346804,0.490925)
 (0.346796,0.490946)
 (0.346788,0.490967)
 (0.346779,0.490989)
 (0.346771,0.49101)
 (0.346763,0.491031)
 (0.346755,0.491052)
 (0.346747,0.491073)
 (0.346739,0.491095)
 (0.346731,0.491116)
 (0.346723,0.491137)
 (0.346714,0.491158)
 (0.346706,0.49118)
 (0.346698,0.491201)
 (0.34669,0.491222)
 (0.346682,0.491243)
 (0.346674,0.491265)
 (0.346666,0.491286)
 (0.346657,0.491307)
 (0.346649,0.491328)
 (0.346641,0.49135)
 (0.346633,0.491371)
 (0.346625,0.491392)
 (0.346617,0.491413)
 (0.346609,0.491434)
 (0.3466,0.491456)
 (0.346592,0.491477)
 (0.346584,0.491498)
 (0.346576,0.491519)
 (0.346568,0.491541)
 (0.34656,0.491562)
 (0.346552,0.491583)
 (0.346543,0.491604)
 (0.346535,0.491626)
 (0.346527,0.491647)
 (0.346519,0.491668)
 (0.346511,0.491689)
 (0.346503,0.491711)
 (0.346495,0.491732)
 (0.346486,0.491753)
 (0.346478,0.491775)
 (0.34647,0.491796)
 (0.346462,0.491817)
 (0.346454,0.491838)
 (0.346446,0.49186)
 (0.346438,0.491881)
 (0.346429,0.491902)
 (0.346421,0.491923)
 (0.346413,0.491945)
 (0.346405,0.491966)
 (0.346397,0.491987)
 (0.346389,0.492008)
 (0.346381,0.49203)
 (0.346372,0.492051)
 (0.346364,0.492072)
 (0.346356,0.492093)
 (0.346348,0.492115)
 (0.34634,0.492136)
 (0.346332,0.492157)
 (0.346323,0.492179)
 (0.346315,0.4922)
 (0.346307,0.492221)
 (0.346299,0.492242)
 (0.346291,0.492264)
 (0.346283,0.492285)
 (0.346275,0.492306)
 (0.346266,0.492328)
 (0.346258,0.492349)
 (0.34625,0.49237)
 (0.346242,0.492391)
 (0.346234,0.492413)
 (0.346226,0.492434)
 (0.346217,0.492455)
 (0.346209,0.492477)
 (0.346201,0.492498)
 (0.346193,0.492519)
 (0.346185,0.49254)
 (0.346177,0.492562)
 (0.346169,0.492583)
 (0.34616,0.492604)
 (0.346152,0.492626)
 (0.346144,0.492647)
 (0.346136,0.492668)
 (0.346128,0.492689)
 (0.34612,0.492711)
 (0.346111,0.492732)
 (0.346103,0.492753)
 (0.346095,0.492775)
 (0.346087,0.492796)
 (0.346079,0.492817)
 (0.346071,0.492839)
 (0.346062,0.49286)
 (0.346054,0.492881)
 (0.346046,0.492902)
 (0.346038,0.492924)
 (0.34603,0.492945)
 (0.346022,0.492966)
 (0.346013,0.492988)
 (0.346005,0.493009)
 (0.345997,0.49303)
 (0.345989,0.493052)
 (0.345981,0.493073)
 (0.345973,0.493094)
 (0.345964,0.493116)
 (0.345956,0.493137)
 (0.345948,0.493158)
 (0.34594,0.49318)
 (0.345932,0.493201)
 (0.345924,0.493222)
 (0.345915,0.493244)
 (0.345907,0.493265)
 (0.345899,0.493286)
 (0.345891,0.493307)
 (0.345883,0.493329)
 (0.345875,0.49335)
 (0.345866,0.493371)
 (0.345858,0.493393)
 (0.34585,0.493414)
 (0.345842,0.493435)
 (0.345834,0.493457)
 (0.345826,0.493478)
 (0.345817,0.493499)
 (0.345809,0.493521)
 (0.345801,0.493542)
 (0.345793,0.493563)
 (0.345785,0.493585)
 (0.345777,0.493606)
 (0.345768,0.493627)
 (0.34576,0.493649)
 (0.345752,0.49367)
 (0.345744,0.493691)
 (0.345736,0.493713)
 (0.345727,0.493734)
 (0.345719,0.493755)
 (0.345711,0.493777)
 (0.345703,0.493798)
 (0.345695,0.493819)
 (0.345687,0.493841)
 (0.345678,0.493862)
 (0.34567,0.493884)
 (0.345662,0.493905)
 (0.345654,0.493926)
 (0.345646,0.493948)
 (0.345638,0.493969)
 (0.345629,0.49399)
 (0.345621,0.494012)
 (0.345613,0.494033)
 (0.345605,0.494054)
 (0.345597,0.494076)
 (0.345588,0.494097)
